item,pic,title
http://www.wikidata.org/entity/Q17324402,http://commons.wikimedia.org/wiki/Special:FilePath/Zelfportret%20Rijksmuseum%20SK-A-1622.jpeg,Self Portrait
http://www.wikidata.org/entity/Q17324371,http://commons.wikimedia.org/wiki/Special:FilePath/Carel%20Fabritius%20005.jpg,"Portrait of Abraham de Potter, Amsterdam Silk Merchant"
http://www.wikidata.org/entity/Q17324364,http://commons.wikimedia.org/wiki/Special:FilePath/Interieur%20van%20de%20Oude%20Kerk%20in%20Delft%20Rijksmuseum%20SK-A-1584.jpeg,Interior of the Oude Kerk in Delft
http://www.wikidata.org/entity/Q17324384,http://commons.wikimedia.org/wiki/Special:FilePath/Het%20melkuur%20Rijksmuseum%20SK-A-1605.jpeg,Milking Time
http://www.wikidata.org/entity/Q17324368,http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20Robert%20Muys%20en%20zijn%20echtgenote%20Maria%20Nozeman%20Rijksmuseum%20SK-A-1587.jpeg,Portrait of Robert Muys and his Wife Maria Nozeman
http://www.wikidata.org/entity/Q17324388,http://commons.wikimedia.org/wiki/Special:FilePath/Isaac%20Sweers%20%281707-77%29.%20Hoofdschout%20van%20Amsterdam%20en%20bewindhebber%20van%20de%20Verenigde%20Oostindische%20Compagnie%20Rijksmuseum%20SK-A-1608.jpeg,"Portrait of Isaac Sweers, Chief Officer of Amsterdam and Governor of the Dutch East India Company"
http://www.wikidata.org/entity/Q17324395,http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20een%20man%2C%20waarschijnlijk%20Pieter%20Anthonisz%20van%20Bronckhorst%20%281588-1661%29%20Rijksmuseum%20SK-A-1615.jpeg,"Portrait of a man, probably Pieter Anthonisz van Bronckhorst (1588-1661)"
http://www.wikidata.org/entity/Q17324376,http://commons.wikimedia.org/wiki/Special:FilePath/Zelfportret%20Rijksmuseum%20SK-A-1597.jpeg,Self-Portrait
http://www.wikidata.org/entity/Q17324374,http://commons.wikimedia.org/wiki/Special:FilePath/Gezicht%20op%20de%20stad%20Haarlem%20over%20het%20Spaarne%20bij%20de%20Eendjespoort%20Rijksmuseum%20SK-A-1594.jpeg,"View of the Town of Haarlem, taken from the Spaarne River, showing the Eendjespoort"
http://www.wikidata.org/entity/Q17324392,http://commons.wikimedia.org/wiki/Special:FilePath/Badende%20mannen%20Rijksmuseum%20SK-A-1612.jpeg,Men Bathing
http://www.wikidata.org/entity/Q17324399,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Reinoud%20III%20van%20Brederode%20%281493-1556%29%2C%20Lord%20of%20Vianen%20%28Rijksmuseum%20SK-A-1619%29.jpeg,Portrait of Reinoud III of Brederode
http://www.wikidata.org/entity/Q17324400,http://commons.wikimedia.org/wiki/Special:FilePath/Sybrand%20Altmann%20-%20Portret%20van%20Johan%20Theodore%20Strack%C3%A9%20%281817-1891%29%20-%20SK-A-1620%20-%20Rijksmuseum.jpg,"Johan Theodore Stracké (1817-1891), Sculptor"
http://www.wikidata.org/entity/Q17324405,http://commons.wikimedia.org/wiki/Special:FilePath/Herder%20met%20een%20bok%20en%20geiten%20Rijksmuseum%20SK-A-1625.jpeg,A Goatherd Watching his Animals
http://www.wikidata.org/entity/Q17324361,http://commons.wikimedia.org/wiki/Special:FilePath/Heuvelachtig%20landschap%20Rijksmuseum%20SK-A-1581.jpeg,Hilly landscape
http://www.wikidata.org/entity/Q17324394,http://commons.wikimedia.org/wiki/Special:FilePath/%27Het%20nieuwe%20lied%27%20Rijksmuseum%20SK-A-1614FXD.jpg,'The New Song'
http://www.wikidata.org/entity/Q17324367,http://commons.wikimedia.org/wiki/Special:FilePath/Paulus%20en%20Barnabas%20te%20Lystra%20door%20het%20volk%20als%20goden%20vereerd%20Rijksmuseum%20SK-A-1586.jpeg,Sts Paul and Barnabas worshipped as gods by the people of Lystra
http://www.wikidata.org/entity/Q17324418,http://commons.wikimedia.org/wiki/Special:FilePath/De%20gestrafte%20rover%20Rijksmuseum%20SK-A-1637.jpeg,The Punished Robber
http://www.wikidata.org/entity/Q17324369,http://commons.wikimedia.org/wiki/Special:FilePath/Satire%20op%20de%20berechting%20van%20Johan%20van%20Oldenbarnevelt%20Rijksmuseum%20SK-A-1588.jpeg,Satire on the trial of Johan van Oldenbarneveldt
http://www.wikidata.org/entity/Q17324403,http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20Machteld%20Bas%20%28%20-%201681%29%20Rijksmuseum%20SK-A-1623.jpeg,Portrait of Machteld Bas (     - 1681)
http://www.wikidata.org/entity/Q17324362,http://commons.wikimedia.org/wiki/Special:FilePath/Galathea%20en%20Acis%20Rijksmuseum%20SK-A-1582.jpeg,Galatea and Acis
http://www.wikidata.org/entity/Q17324379,http://commons.wikimedia.org/wiki/Special:FilePath/De%20papeter.%20Rijksmuseum%20SK-A-1600.jpeg,The Porridge Eater
http://www.wikidata.org/entity/Q17324406,http://commons.wikimedia.org/wiki/Special:FilePath/A%C3%A4ron%20verandert%20het%20water%20van%20de%20rivier%20in%20bloed%20Rijksmuseum%20SK-A-1626.jpeg,Aaron Transforming the Water of the Nile into Blood
http://www.wikidata.org/entity/Q17324391,http://commons.wikimedia.org/wiki/Special:FilePath/Elisa%20door%20de%20kinderen%20bespot%20Rijksmuseum%20SK-A-1611.jpeg,Elisha Mocked by Boys
http://www.wikidata.org/entity/Q17324409,http://commons.wikimedia.org/wiki/Special:FilePath/De%20Spaanse%20Armada%20voor%20de%20Engelse%20kust%20Rijksmuseum%20SK-A-1629.jpeg,The Spanish Armada off the English Coast in 1588
http://www.wikidata.org/entity/Q17324391,http://commons.wikimedia.org/wiki/Special:FilePath/R.%20van%20Zijl%20-%20Elisa%20door%20de%20kinderen%20bespot%20-%20B614%20-%20Cultural%20Heritage%20Agency%20of%20the%20Netherlands%20Art%20Collection.jpg,Elisha Mocked by Boys
http://www.wikidata.org/entity/Q17324396,http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20een%20vrouw%2C%20waarschijnlijk%20Jacobmina%20de%20Grebber%20%28%3F%20-1666%29%20Rijksmuseum%20SK-A-1616.jpeg,"Portrait of a woman, probably Jacobmina de Grebber (? -1666)"
http://www.wikidata.org/entity/Q17324373,http://commons.wikimedia.org/wiki/Special:FilePath/Danckers%20de%20Rij%20Young%20man.jpg,Portrait of a Young Man with a Javelin and a Hunting Horn
http://www.wikidata.org/entity/Q17324370,http://commons.wikimedia.org/wiki/Special:FilePath/Het%20Prinsenjacht%20en%20het%20Statenjacht%20verlaten%20Moerdijk%20met%20Karel%20II%20van%20Engeland%20aan%20boord%2C%201660%20Rijksmuseum%20SK-A-1589.jpeg,"Royal Yacht and State Yacht Sail from Moerdijk with Charles II, King of England, on board, 1660"
http://www.wikidata.org/entity/Q17324393,http://commons.wikimedia.org/wiki/Special:FilePath/Dr%20Cornelis%20Hendrik%20%C3%A0%20Roy%20%281751-1833%29.%20Geneesheer%20en%20biograaf%20Rijksmuseum%20SK-A-1613.jpeg,"Dr Cornelis Hendrik à Roy (1751-1833), Physician and Biographer"
http://www.wikidata.org/entity/Q17324412,http://commons.wikimedia.org/wiki/Special:FilePath/Christiaen%20Jansz.%20van%20Bieselingen%20-%20De%20ontmoeting%20van%20David%20en%20Abiga%C3%ABl%20-%20SK-A-1631%20-%20Rijksmuseum.jpg,The Meeting of David and Abigail
http://www.wikidata.org/entity/Q17324408,http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20een%20admiraal%2C%20vermoedelijk%20Willem%20van%20Ewijck%20Rijksmuseum%20SK-A-1628.jpeg,"Portrait of an Admiral, probably Willem van Ewijck"
http://www.wikidata.org/entity/Q17324413,http://commons.wikimedia.org/wiki/Special:FilePath/Zelfportret%20Rijksmuseum%20SK-A-1632.jpeg,Self-Portrait
http://www.wikidata.org/entity/Q17324407,http://commons.wikimedia.org/wiki/Special:FilePath/Simson%20en%20Delila%20Rijksmuseum%20SK-A-1627.jpeg,Samson and Delilah
http://www.wikidata.org/entity/Q17324404,http://commons.wikimedia.org/wiki/Special:FilePath/De%20keuken%20Rijksmuseum%20SK-A-1624.jpeg,The Kitchen
http://www.wikidata.org/entity/Q17324383,http://commons.wikimedia.org/wiki/Special:FilePath/Kerkinterieur.%20Rijksmuseum%20SK-A-1604.jpeg,Church Interior
http://www.wikidata.org/entity/Q17324390,http://commons.wikimedia.org/wiki/Special:FilePath/De%20schimmel%20Rijksmuseum%20SK-A-1610.jpeg,The Grey Horse
http://www.wikidata.org/entity/Q17324397,http://commons.wikimedia.org/wiki/Special:FilePath/De%20hemelvaart%20van%20Elia%20Rijksmuseum%20SK-A-1617.jpeg,The Ascension of Elijah
http://www.wikidata.org/entity/Q17324411,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Gerard%20Callenburgh%20by%20Johannes%20Vollevens%20%28II%29%20Rijksdienst%20voor%20het%20Cultureel%20Erfgoed.jpg,Gerard Callenburgh (1642-1722). Luitenant-admiraal van Holland en West-Friesland
http://www.wikidata.org/entity/Q17331707,http://commons.wikimedia.org/wiki/Special:FilePath/Willem%20Hendrik%20Schmidt%20-%20Zelfportret.jpg,Self-Portrait
http://www.wikidata.org/entity/Q17331759,http://commons.wikimedia.org/wiki/Special:FilePath/Mercurius%2C%20Argus%20en%20Io%20Rijksmuseum%20SK-A-3133.jpeg,"Mercury, Argus and Io"
http://www.wikidata.org/entity/Q17331735,http://commons.wikimedia.org/wiki/Special:FilePath/Cornelis%20Ketel%20002.jpg,"Griete Jacobsdr van Rhijn (1585-1652), Wife of Jacob Cornelisz Banjaert, called van Neck"
http://www.wikidata.org/entity/Q17331760,http://commons.wikimedia.org/wiki/Special:FilePath/Buitenzijde%20van%20de%20linkervleugel%20van%20een%20drieluik%20met%20een%20bosgezicht%20Rijksmuseum%20SK-A-3134.jpeg,"View in a Forest, Outer Left Wing of a Triptych"
http://www.wikidata.org/entity/Q17331784,http://commons.wikimedia.org/wiki/Special:FilePath/Amsterdams%20weesmeisje%20Rijksmuseum%20SK-A-3144.jpeg,Amsterdam Orphan Girl
http://www.wikidata.org/entity/Q17331749,http://commons.wikimedia.org/wiki/Special:FilePath/Willem%20Joseph%20Baron%20van%20Ghent%20%281626-72%29.%20Luitenant-admiraal%20Rijksmuseum%20SK-A-3126.jpeg,Willem Joseph Baron van Gendt (1625-1672). Vice Admiral
http://www.wikidata.org/entity/Q17331729,http://commons.wikimedia.org/wiki/Special:FilePath/Portretten%20van%20Sir%20Thomas%20Gresham%20en%20Anne%20Fernely%20Rijksmuseum%20SK-A-3118.jpeg,Portraits of Sir Thomas Gresham and Anne Fernely
http://www.wikidata.org/entity/Q17331798,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Baptiste-Camille%20Corot%20-%20Landschap.jpg,Landscape
http://www.wikidata.org/entity/Q17331781,http://commons.wikimedia.org/wiki/Special:FilePath/El%20Greco%20-%20Christus%20aan%20het%20kruis%20-%20SK-A-3142%20-%20Rijksmuseum.jpg,Christ on the Cross
http://www.wikidata.org/entity/Q17331722,http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20een%20jonge%20vrouw%20Rijksmuseum%20SK-A-3114.jpeg,Portrait of a young woman
http://www.wikidata.org/entity/Q17331725,http://commons.wikimedia.org/wiki/Special:FilePath/Berglandschap%20Rijksmuseum%20SK-A-3115.jpeg,Mountainous Landscape
http://www.wikidata.org/entity/Q17331757,http://commons.wikimedia.org/wiki/Special:FilePath/Jacoba%20van%20Wessem%20%281801-56%29%2C%20echtgenote%20van%20de%20heer%20Stumphius%2C%20burgemeester%20van%20Beverwijk%20Rijksmuseum%20SK-A-3132.jpeg,"Portrait of Jacoba van Wessem, Wife of Lord Stumphius, Burgomaster of Beverwijk"
http://www.wikidata.org/entity/Q17331763,http://commons.wikimedia.org/wiki/Special:FilePath/Isaac%20Gogel.jpg,Portrait of Isaac Jan Alexander Gogel
http://www.wikidata.org/entity/Q17331755,http://commons.wikimedia.org/wiki/Special:FilePath/Maria%20met%20kind%20Rijksmuseum%20SK-A-3130.jpeg,Virgin and Child
http://www.wikidata.org/entity/Q17331753,http://commons.wikimedia.org/wiki/Special:FilePath/Rijn-fantasie%20Rijksmuseum%20SK-A-3129.jpeg,Rhine Fantasy
http://www.wikidata.org/entity/Q17331810,http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Maris%20-%20Stadsgezicht%20met%20koepelkerk.jpg,Townscape with a Domed Church
http://www.wikidata.org/entity/Q17331785,http://commons.wikimedia.org/wiki/Special:FilePath/Binnenzijde%20linker%20vleugel%20van%20een%20altaarstuk%20met%20het%20huwelijksfeest%20van%20de%20heilige%20Elisabeth%20en%20Lodewijk%20van%20Th%C3%BCringen%20op%20de%20Wartburg%20Rijksmuseum%20SK-A-3145.jpeg,"Wedding Feast of Saint Elizabeth of Hungary and Louis of Thuringia in the Wartburg, inner left wing of an altarpiece made for the Grote Kerk in Dordrecht"
http://www.wikidata.org/entity/Q17331710,http://commons.wikimedia.org/wiki/Special:FilePath/De%20opwekking%20van%20het%20dochtertje%20van%20Ja%C3%AFrus%20Rijksmuseum%20SK-A-3110.jpeg,De opwekking van het dochtertje van Jaïrus
http://www.wikidata.org/entity/Q17331710,http://commons.wikimedia.org/wiki/Special:FilePath/W.H.%20Schmidt%20-%20De%20opwekking%20van%20de%20dochter%20van%20Ja%C3%AFrus%20-%20B444%20-%20Cultural%20Heritage%20Agency%20of%20the%20Netherlands%20Art%20Collection.jpg,De opwekking van het dochtertje van Jaïrus
http://www.wikidata.org/entity/Q17331717,http://commons.wikimedia.org/wiki/Special:FilePath/Riviergezicht%20Rijksmuseum%20SK-A-3112.jpeg,River view
http://www.wikidata.org/entity/Q17331780,http://commons.wikimedia.org/wiki/Special:FilePath/Drieluik%20met%20Maria%20met%20kind%20en%20heiligen%20%28middenpaneel%29%2C%20de%20stichter%20met%20de%20heilige%20Martinus%20%28binnenzijde%20linkervleugel%29%2C%20de%20stichteres%20met%20de%20heilige%20Cunera%20%28binnenzijde%20rechtervleugel%29%20en%20Rijksmuseum%20SK-A-3141.jpeg,"Triptych with Virgin and Child with Saints (center), male Donor with Saint Martin (left, inner wing), female Donor with Saint Cunera (right, inner wing), and the Annunciation (outer wings)"
http://www.wikidata.org/entity/Q17331749,http://commons.wikimedia.org/wiki/Special:FilePath/Willem%20Joseph%20Baron%20van%20Ghent%20%281626-72%29.%20Luitenant-admiraal%20Rijksmuseum%20SK-A-3126.jpeg,Portrait of Willem Joseph van Gendt I (1626-1672)
http://www.wikidata.org/entity/Q17331750,http://commons.wikimedia.org/wiki/Special:FilePath/Vrouwtje%20bij%20de%20schouw%20Rijksmuseum%20SK-A-3127.jpeg,Woman at the Hearth
http://www.wikidata.org/entity/Q17331801,http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Maris%20-%20Grauwe%20dag%20met%20schepen.jpg,Ships in Dull Weather
http://www.wikidata.org/entity/Q17331730,http://commons.wikimedia.org/wiki/Special:FilePath/Anthonis%20Mor%20005.jpg,Portraits of Sir Thomas Gresham and Anne Fernely
http://www.wikidata.org/entity/Q17331732,http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Cornelisz%20Banjaert%2C%20genaamd%20van%20Neck%20%281564-1638%29.%20Admiraal%2C%20burgemeester%20en%20raad%20van%20Amsterdam%20Rijksmuseum%20SK-A-3121.jpeg,"Jacob Cornelisz Banjaert, called van Neck (1564-1638), Admiral, Burgomaster and Councilor of Amsterdam"
http://www.wikidata.org/entity/Q17331771,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Heemskerk%20Azn%20%281818-1897%29%2C%20after%20Heinrich%20Wilhelm%20Wollrabe.jpg,Portrait of Jan Heemskerk Azn (1818-1897)
http://www.wikidata.org/entity/Q17331796,http://commons.wikimedia.org/wiki/Special:FilePath/Johannes%20Bosboom%20-%20Interieur%20van%20de%20Hooglandse%20Kerk%20te%20Leiden.jpg,"Interior of the 'Hooglandse' Church, Leiden"
http://www.wikidata.org/entity/Q17331818,http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Maris%20-%20Havengezicht2.jpg,Harbor View
http://www.wikidata.org/entity/Q17331726,http://commons.wikimedia.org/wiki/Special:FilePath/De%20heilige%20Dionysius%20de%20Areopagiet%20in%20gebed%20Rijksmuseum%20SK-A-3116.jpeg,Saint Dionysius the Areopagite in Prayer
http://www.wikidata.org/entity/Q17331738,http://commons.wikimedia.org/wiki/Special:FilePath/De%20heilige%20Hieronymus%20in%20zijn%20studeervertrek%20Rijksmuseum%20SK-A-3123.jpeg,St Jerome in his study
http://www.wikidata.org/entity/Q17331783,http://commons.wikimedia.org/wiki/Special:FilePath/De%20Torenlaan%20te%20Laren%20Rijksmuseum%20SK-A-3143.jpeg,De Torenlaan te Laren
http://www.wikidata.org/entity/Q17331775,http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20Engelbrecht%20II%2C%20graaf%20van%20Nassau%20Rijksmuseum%20SK-A-3140.jpeg,"Portrait of Engelbert II, Count of Nassau"
http://www.wikidata.org/entity/Q17331741,http://commons.wikimedia.org/wiki/Special:FilePath/Maria%20met%20kind%20Rijksmuseum%20SK-A-3124.jpeg,Virgin and Child
http://www.wikidata.org/entity/Q17331786,http://commons.wikimedia.org/wiki/Special:FilePath/Binnenzijde%20van%20de%20rechtervleugel%20van%20een%20altaarstuk%20met%20de%20heilige%20Elisabeth%20die%20de%20zieken%20in%20Marburg%20verzorgt%20en%20de%20dood%20van%20de%20heilige%20Elisabeth%20Rijksmuseum%20SK-A-3146.jpeg,"Saint Elizabeth of Hungary Tending the Sick in Marburg, Death of St Elizabeth, inner right wing of an altarpiece made for the Grote Kerk in Dordrecht"
http://www.wikidata.org/entity/Q17331731,http://commons.wikimedia.org/wiki/Special:FilePath/Rivierdal%20Rijksmuseum%20SK-A-3120.jpeg,River Valley
http://www.wikidata.org/entity/Q17331762,http://commons.wikimedia.org/wiki/Special:FilePath/Buitenzijde%20van%20de%20rechtervleugel%20van%20een%20drieluik%20met%20een%20bosgezicht%20Rijksmuseum%20SK-A-3135.jpeg,"View in a Forest, outer right wing of a triptych"
http://www.wikidata.org/entity/Q17331712,http://commons.wikimedia.org/wiki/Special:FilePath/Vissersboten%20in%20onrustig%20water%20Rijksmuseum%20SK-A-3111.jpeg,Fishing boats in choppy waters
http://www.wikidata.org/entity/Q17331762,http://commons.wikimedia.org/wiki/Special:FilePath/Gerard%20David%20-%20Wooded%20Landscape%20-%20843%20-%20Rijksmuseum.jpg,"View in a Forest, outer right wing of a triptych"
http://www.wikidata.org/entity/Q17331727,http://commons.wikimedia.org/wiki/Special:FilePath/Schepen%20na%20de%20slag%20Rijksmuseum%20SK-A-3117.jpeg,Ships after the Battle
http://www.wikidata.org/entity/Q17331745,http://commons.wikimedia.org/wiki/Special:FilePath/Prins%20Maurits%20gezeten%20op%20de%20witte%20strijdhengst%20hem%20geschonken%20na%20de%20overwinning%20bij%20de%20Slag%20bij%20Nieuwpoort%20Rijksmuseum%20SK-A-3125.jpeg,Prince Maurits astride the White Warhorse presented to him after his Victory at Nieuwpoort
http://www.wikidata.org/entity/Q17320916,http://commons.wikimedia.org/wiki/Special:FilePath/Spanish%20troops%20retreat%20after%20the%20siege%20of%20Den%20Bosch%20in%201629%20-%20De%20aftocht%20van%20het%20Spaanse%20garnizoen%20na%20de%20overgave%20van%20%27s-Hertogenbosch%2C%2017%20september%201629%20%28Pauwels%20van%20Hillegaert%2C%201635%29.jpg,"The defeated Spanish Garrison leaving 's-Hertogenbosch, 17 September 1629"
http://www.wikidata.org/entity/Q17320941,http://commons.wikimedia.org/wiki/Special:FilePath/De%20vrolijke%20speelman%20Rijksmuseum%20SK-A-457.jpeg,The Merry Fiddler
http://www.wikidata.org/entity/Q17320952,http://commons.wikimedia.org/wiki/Special:FilePath/Zelfportret%20met%20het%20portret%20van%20zijn%20vrouw%20Margaretha%20van%20Rees%20en%20hun%20dochtertje%20Maria%20Rijksmuseum%20SK-A-465.jpeg,"Self-portrait with the Portrait of his Wife, Margaretha van Rees, and their Daughter Maria"
http://www.wikidata.org/entity/Q17320930,http://commons.wikimedia.org/wiki/Special:FilePath/The%20arrival%20of%20King%20Charles%20II%20of%20England%20in%20Rotterdam%2C%20may%2024%201660%20%28Lieve%20Pietersz.%20Verschuier%2C%201665%29.jpg,"Arrival of Charles II, King of England, in Rotterdam, 24 May 1660"
http://www.wikidata.org/entity/Q17320945,http://commons.wikimedia.org/wiki/Special:FilePath/Vroom%20Hendrick%20Cornelisz%20Dutch%20Ships%20Ramming%20Spanish%20Galleys%20off%20the%20Flemish%20Coast%20in%20October%201602.jpg,"Dutch Ships Ramming Spanish Galleys off the English Coast, 3 October 1602"
http://www.wikidata.org/entity/Q17320922,http://commons.wikimedia.org/wiki/Special:FilePath/Het%20ponteveer%20Rijksmuseum%20SK-A-442.jpeg,Ferry Boat
http://www.wikidata.org/entity/Q17320954,http://commons.wikimedia.org/wiki/Special:FilePath/Adriaen%20van%20der%20Werff%20-%20De%20dansles%20-%2011746%20-%20Museum%20Rotterdam.jpg,A Nymph Dancing to a Shepherd's Flute
http://www.wikidata.org/entity/Q17320938,http://commons.wikimedia.org/wiki/Special:FilePath/Een%20man%20met%20een%20borrelflesje%20Rijksmuseum%20SK-A-456.jpeg,A Man with a Gin Bottle
http://www.wikidata.org/entity/Q17320932,http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7ois%20Verwilt%20-%20portrait%20of%20a%20boy%20at%20full%20length.jpeg,"Portrait of a Boy, called The Young Son of Admiral van Nes (The Admiral's Son)"
http://www.wikidata.org/entity/Q17320933,http://commons.wikimedia.org/wiki/Special:FilePath/Jozef%20legt%20de%20bakker%20en%20de%20schenker%20hun%20dromen%20uit%20Rijksmuseum%20SK-A-451.jpeg,Joseph Interprets the Dreams of the Baker and the Butler
http://www.wikidata.org/entity/Q17320954,http://commons.wikimedia.org/wiki/Special:FilePath/Een%20nymf%20dansend%20op%20het%20fluitspel%20van%20een%20herder%20Rijksmuseum%20SK-A-467%20%28white%20balance%29.jpg,A Nymph Dancing to a Shepherd's Flute
http://www.wikidata.org/entity/Q17320947,http://commons.wikimedia.org/wiki/Special:FilePath/Het%20sterfbed%20van%20Epaminondas%20Rijksmuseum%20SK-A-461.jpeg,The Death of Epaminondas
http://www.wikidata.org/entity/Q17320953,http://commons.wikimedia.org/wiki/Special:FilePath/Adriaen%20van%20der%20Werff%20-%20Venus%20door%20Amor%20gekust%20-%20BR2019%20-%20Rijksmuseum%20Twenthe.jpg,Amor Kissing Venus
http://www.wikidata.org/entity/Q17320931,http://commons.wikimedia.org/wiki/Special:FilePath/Het%20kielhalen%20van%20de%20scheepschirurgijn%20van%20admiraal%20Jan%20van%20Nes%20Rijksmuseum%20SK-A-449.jpeg,The Keelhauling of the Ship’s Surgeon of Admiral Jan van Nes
http://www.wikidata.org/entity/Q17320950,http://commons.wikimedia.org/wiki/Special:FilePath/Een%20aap%20en%20een%20hond%20bij%20dood%20wild%20en%20vruchten%20Rijksmuseum%20SK-A-463.jpeg,A Monkey and a Dog with Dead Game and Fruit
http://www.wikidata.org/entity/Q17320924,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Hut%201671%20Adriaen%20van%20de%20Velde.jpg,The Hut
http://www.wikidata.org/entity/Q17320949,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Weenix%20-%20Een%20aap%20en%20een%20hond%20bij%20dood%20wild.jpg,"Hunting and Fruit Still Life next to a Garden Vase, with a Monkey, Dog and two Doves, in the distance Rijksdorp near Wassenaar, Seat of Jacob Emmery, Baron of Wassenaar"
http://www.wikidata.org/entity/Q17320953,http://commons.wikimedia.org/wiki/Special:FilePath/Venus%20door%20Amor%20gekust%20Rijksmuseum%20SK-A-466.jpeg,Amor Kissing Venus
http://www.wikidata.org/entity/Q17320968,http://commons.wikimedia.org/wiki/Special:FilePath/Landschap%20met%20seinpaal%20Rijksmuseum%20SK-A-479.jpeg,Landscape with a Sign Post
http://www.wikidata.org/entity/Q17320943,http://commons.wikimedia.org/wiki/Special:FilePath/Landschap%20met%20valkenier%20Rijksmuseum%20SK-A-459.jpeg,Landscape with Falconer
http://www.wikidata.org/entity/Q17320942,http://commons.wikimedia.org/wiki/Special:FilePath/Een%20jonge%20vrouw%20met%20een%20papegaai%20Rijksmuseum%20SK-A-458.jpeg,A young Woman with a Parrot
http://www.wikidata.org/entity/Q17320937,http://commons.wikimedia.org/wiki/Special:FilePath/Gezicht%20in%20de%20Oude%20Kerk%20te%20Delft%20Rijksmuseum%20SK-A-455.jpeg,View of the Oude Kerk in Delft
http://www.wikidata.org/entity/Q17320927,http://commons.wikimedia.org/wiki/Special:FilePath/Prins%20Maurits%20vergezeld%20door%20zijn%20twee%20broeders%2C%20Frederik%20V%2C%20keurvorst%20van%20de%20Palts%20en%20enkele%20graven%20van%20Nassau%20te%20paard%20Rijksmuseum%20SK-A-445.jpeg,"Prince Maurice Accompanied by his two Brothers, Frederick V, Elector Palatine, and Counts of Nassau on Horseback"
http://www.wikidata.org/entity/Q17320964,http://commons.wikimedia.org/wiki/Special:FilePath/Frans%20I%20%281494-1547%29%2C%20koning%20van%20Frankrijk%20Rijksmuseum%20SK-A-475.jpeg,"Francis I (1494-1547), King of France"
http://www.wikidata.org/entity/Q17320971,http://commons.wikimedia.org/wiki/Special:FilePath/Reigerjacht%20Rijksmuseum%20SK-A-481.jpeg,The Heron Hunt
http://www.wikidata.org/entity/Q17320959,http://commons.wikimedia.org/wiki/Special:FilePath/Twee%20meisjes%20met%20bloemen%20bij%20een%20beeld%20van%20Cupido%20Rijksmuseum%20SK-A-471.jpeg,Two Girls with Flowers by a Statue of Cupid
http://www.wikidata.org/entity/Q17320965,http://commons.wikimedia.org/wiki/Special:FilePath/Vechtende%20boeren%20bij%20een%20dorp%20Rijksmuseum%20SK-A-476.jpeg,Fighting Peasants near a Village
http://www.wikidata.org/entity/Q17320969,http://commons.wikimedia.org/wiki/Special:FilePath/Hertenjacht%20Rijksmuseum%20SK-A-480.jpeg,Stag Hunt
http://www.wikidata.org/entity/Q17320918,http://commons.wikimedia.org/wiki/Special:FilePath/Havengezicht%20Rijksmuseum%20SK-A-437.jpeg,A Harbor
http://www.wikidata.org/entity/Q17320935,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20van%20de%20Cappelle%20001.jpg,The Home Fleet Saluting the State Barge
http://www.wikidata.org/entity/Q17320974,http://commons.wikimedia.org/wiki/Special:FilePath/De%20slaande%20schimmel%20Rijksmuseum%20SK-A-483.jpeg,The Kicking White Horse
http://www.wikidata.org/entity/Q17320977,http://commons.wikimedia.org/wiki/Special:FilePath/Paardenwed%20bij%20een%20grenspaal%20Rijksmuseum%20SK-A-485.jpeg,Watering Horses near a Boundary Marker
http://www.wikidata.org/entity/Q17320966,http://commons.wikimedia.org/wiki/Special:FilePath/De%20rijschool%20Rijksmuseum%20SK-A-477.jpeg,The Riding School
http://www.wikidata.org/entity/Q17320934,http://commons.wikimedia.org/wiki/Special:FilePath/Pauwels%20van%20Hillegaert%20-%20Prins%20Maurits%20in%20gezelschap%20van%20o.a.%20prins%20Frederik%20Hendrik%2C%20Frederik%20V%20en%20diens%20vrouw%20Elizabeth%20Stuart%2C%20koning%20en%20koningin%20van%20Bohemen%2C%20op%20het%20Buitenhof%20in%20Den%20Haag.jpg,"Prince Maurits, Accompanied by Prince Frederik Hendrik, Frederick V of Bohemia and his Wife Elizabeth Stuart, and others, on the Buitenhof, The Hague"
